brand,model,model_year,mileage_mi,engine,transmission,drivetrain,fuel_type_clean,mpg,exterior_color,interior_color,accidents_or_damage,one_owner,personal_use_only,seller_name,seller_rating,driver_rating,driver_reviews_num,price_drop_usd,price_usd,data_source
Tesla,Model S Base,2014,50733,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red Multi,Tan,1,0,1,USA Direct Auto,3.8,4.8,43,,27991,cars_com_used_cars_762k
Tesla,Model S Base,2013,78374,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,Black,0,0,1,Winners Circle Chrysler Dodge Jeep Ram,3.8,4.8,61,100,24190,cars_com_used_cars_762k
Tesla,Model S 60,2016,47534,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,,,0,1,1,Drive City Motors,4.8,4.9,40,,34991,cars_com_used_cars_762k
Tesla,Model S P90D,2016,49380,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Tan,1,0,1,Basney Honda,4.6,4.9,40,3010,49970,cars_com_used_cars_762k
Tesla,Model S Long Range,2021,12349,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Cream,0,1,1,Mark Kia,4.6,,0,2439,72463,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,7196,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,1,1,Lease Return Center,2.7,,0,1000,89777,cars_com_used_cars_762k
Tesla,Model S 100D,2018,39061,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Cream,1,1,1,Kingstowne Motorcars,4.4,4.8,14,2000,50995,cars_com_used_cars_762k
Tesla,Model S Long Range,2020,36833,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Black,1,1,1,Drive A Dream,4.7,4.2,5,,53000,cars_com_used_cars_762k
Tesla,Model S P85D,2014,44679,Electric Motor,Single-Speed Fixed Gear,All-wheel Drive,Electric,,Blue,,0,0,1,Expert Motors,,4.8,43,1000,38995,cars_com_used_cars_762k
Tesla,Model S Base,2022,886,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,Tan,0,1,1,Car Connection Inc.,3.2,4.4,4,1000,85000,cars_com_used_cars_762k
Tesla,Model S 85D,2015,66620,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,0,1,Auto Leader,4.7,4.8,55,1000,38500,cars_com_used_cars_762k
Tesla,Model S Performance,2014,69518,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray Metallic,Gray,1,0,1,Auto Centrix,4.3,4.8,43,,27989,cars_com_used_cars_762k
Tesla,Model S 85D,2015,48556,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Tan,0,1,1,Luxury Auto Collection,,4.8,55,,37000,cars_com_used_cars_762k
Tesla,Model S 85D,2015,55594,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,,0,1,1,Porsche Newport Beach,4.7,4.8,55,140,35360,cars_com_used_cars_762k
Tesla,Model S 70D,2015,74901,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Tan,0,0,1,Highline Auto Sales,4.5,4.8,55,1000,28775,cars_com_used_cars_762k
Tesla,Model S,2017,75888,Electric,1-Speed Automatic,,Electric,,Black,Black,0,0,1,Springs Automotive Group,4.8,4.6,38,500,43699,cars_com_used_cars_762k
Tesla,Model S Performance,2013,48818,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red,Tan,1,0,1,USA Direct Auto,3.8,4.8,61,,25791,cars_com_used_cars_762k
Tesla,Model S Long Range AWD,2019,53071,,Automatic,All-wheel Drive,Electric,,Charcoal,Black,0,1,1,Versatile Collection,4,4.1,5,,52987,cars_com_used_cars_762k
Tesla,Model S 75,2017,49175,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,,0,0,1,Perry Chrysler Dodge Jeep Ram,4.5,4.6,38,5449,44995,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,6895,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Boyko Motors,3.6,,0,4000,94995,cars_com_used_cars_762k
Tesla,Model S Performance,2021,17915,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,,0,1,1,D & C Motor Company,3.2,,0,1000,74990,cars_com_used_cars_762k
Tesla,Model S 75D,2016,55441,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,0,0,AutoNation Toyota Buena Park,4.6,4.9,40,500,37993,cars_com_used_cars_762k
Tesla,Model S 75D,2018,31290,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,California Motor Trade 3,3.3,4.8,14,362,42999,cars_com_used_cars_762k
Tesla,Model S 75D,2017,35689,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Ultra White,0,0,1,Titus-Will Toyota - Tacoma,2.4,4.6,38,,44999,cars_com_used_cars_762k
Tesla,Model S Base,2022,14262,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,White's Toyota,4.7,4.4,4,,79800,cars_com_used_cars_762k
Tesla,Model S P100D,2018,87125,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,,1,1,1,Lokey Nissan,4.5,4.8,14,323,44677,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,10771,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Bonita Springs Mitsubishi,4.3,,0,180,91495,cars_com_used_cars_762k
Tesla,Model S 85D,2015,39614,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,1,0,1,The Internet Car Lot,4.6,4.8,55,795,30997,cars_com_used_cars_762k
Tesla,Model S Performance,2021,9354,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Cream,0,0,1,West International Auto Sales,,,0,,69491,cars_com_used_cars_762k
Tesla,Model S 85D,2015,65985,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,1,0,1,Jeff Wyler Superior Kia,3.3,4.8,55,400,29602,cars_com_used_cars_762k
Tesla,Model S 60D,2016,92559,0.0,Automatic,All-wheel Drive,Electric,,GRAY,,0,0,1,712 Auto Sales,,4.9,40,2000,30995,cars_com_used_cars_762k
Tesla,Model S 75D,2018,51457,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,0,0,Summit Automotive Ford,4.5,4.8,14,999,40999,cars_com_used_cars_762k
Tesla,Model S 100D,2017,24756,Electric Motor,Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Ultra White,0,1,1,Dulles Auto Outlet,,4.6,38,,49945,cars_com_used_cars_762k
Tesla,Model S Plaid,2022,11063,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black / White,0,1,1,ABZ Motors,4,4.4,4,,91995,cars_com_used_cars_762k
Tesla,Model S 70D,2015,73968,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,1,1,1,iDeal Auto Imports,,4.8,55,1100,28700,cars_com_used_cars_762k
Tesla,Model S 70D,2015,71130,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Black,Tan,0,0,1,Melloy Honda,,4.8,55,1666,31329,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,8621,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Cream,,,,CarMax Jacksonville NC - Offering Express Pickup and Home Delivery,,,0,,94998,cars_com_used_cars_762k
Tesla,Model S P85D,2015,53707,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,0,1,1,CarVision Mitsubishi,4.8,4.8,55,500,36499,cars_com_used_cars_762k
Tesla,Model S 85,2014,98908,362.0HP Electric Motor Electric Fuel System,1-Speed A/T,Rear-wheel Drive,Electric,,Silver,Black,,,,,,4.8,43,,29999,cars_com_used_cars_762k
Tesla,Model S Long Range,2019,31366,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,Ultimo Motors North Shore,2.1,4.1,5,1421,53778,cars_com_used_cars_762k
Tesla,Model S 75,2017,74737,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Silver,Black,1,0,0,Autos Direct of Fredericksburg - Lafayette,4.4,4.6,38,4000,37995,cars_com_used_cars_762k
Tesla,Model S P85D,2015,47080,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver Metallic,Black,0,1,1,Lexus of Watertown,5,4.8,55,876,38896,cars_com_used_cars_762k
Tesla,Model S Performance,2014,44155,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red Multi,Tan,0,0,0,LaFontaine Ford of Grand Rapids,3.4,4.8,43,6922,37895,cars_com_used_cars_762k
Tesla,Model S Base,2022,4261,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black / White,0,1,1,Porsche West Palm Beach,4.3,4.4,4,900,85900,cars_com_used_cars_762k
Tesla,Model S Performance Dual Motor All-Wheel Drive,2020,12773,,Automatic,All-wheel Drive,Electric,,Black,Black,0,1,0,HM Brown and Associates,,4.2,5,,69900,cars_com_used_cars_762k
Tesla,Model S P90D,2016,60454,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Gray,0,0,1,Asay Auto,1.3,4.9,40,1000,34995,cars_com_used_cars_762k
Tesla,Model S Base,2014,70260,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray Metallic,Black,1,1,1,Ed Napleton Acura Kia,3.4,4.8,43,4500,24495,cars_com_used_cars_762k
Tesla,Model S P100D,2018,47806,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Secured Auto Group,,4.8,14,5000,62995,cars_com_used_cars_762k
Tesla,Model S Performance,2014,110566,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Silver Metallic,Black,0,0,1,SC Motors II,1.6,4.8,43,1200,30188,cars_com_used_cars_762k
Tesla,Model S,2018,52702,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,Exclusive Automotive Group,4.5,4.8,14,1000,59495,cars_com_used_cars_762k
Tesla,Model S Plaid,2022,19000,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Topsfield Motor Co.,,4.4,4,548,97000,cars_com_used_cars_762k
Tesla,Model S 85D,2015,104153,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,0,MB Motors - Bellingham,4.4,4.8,55,,34500,cars_com_used_cars_762k
Tesla,Model S Performance,2013,62945,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,0,0,0,Bartlesville Chrysler Dodge Jeep Ram,4.7,4.8,61,1009,29982,cars_com_used_cars_762k
Tesla,Model S Base,2014,94835,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Gray,1,0,1,AutoNation Ford Westlake,4.6,4.8,43,1000,24995,cars_com_used_cars_762k
Tesla,Model S 90D,2016,50000,417.0HP Electric Motor Electric Fuel System,1-Speed A/T,All-wheel Drive,Electric,,Black,Beige,,,,,,4.9,40,,48600,cars_com_used_cars_762k
Tesla,Model S Performance,2014,61694,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,White,Black,1,0,1,"Extreme Sportcars, Inc.",,4.8,43,,40990,cars_com_used_cars_762k
Tesla,Model S Performance,2013,102687,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Silver Metallic,Gray,0,0,1,AUTO 206,4.4,4.8,61,,23880,cars_com_used_cars_762k
Tesla,Model S 70D,2016,45735,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,0,1,Holman Honda of Ft. Lauderdale,4.5,4.9,40,300,36200,cars_com_used_cars_762k
Tesla,Model S Long Range,2020,18196,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,Jaguar Land Rover Nashville,,4.2,5,1999,63996,cars_com_used_cars_762k
Tesla,Model S 75D,2018,36017,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,0,Preferred Automotive Group Illinois Road,,4.8,14,1857,46895,cars_com_used_cars_762k
Tesla,Model S 75D,2016,59110,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,,0,0,1,Rocky Mountain Eurosport Parker,4.8,4.9,40,1000,38998,cars_com_used_cars_762k
Tesla,Model S 90D,2016,64112,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,Black,0,0,1,Crater Lake Mazda,,4.9,40,,44950,cars_com_used_cars_762k
Tesla,Model S P100D,2019,34749,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black,0,1,1,Rairdon's Alfa Romeo Maserati and Fiat of Kirkland,4.5,4.1,5,4220,67777,cars_com_used_cars_762k
Tesla,Model S P100D,2017,26615,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Tan,0,0,1,Preferred Automotive Group Illinois Road,,4.6,38,1857,64235,cars_com_used_cars_762k
Tesla,Model S 75,2016,48309,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Blue,,0,1,1,Mountain View Chevrolet,4,4.9,40,8000,35995,cars_com_used_cars_762k
Tesla,Model S 75D,2018,45853,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,,0,1,0,Elder Mitsubishi,4.9,4.8,14,,44300,cars_com_used_cars_762k
Tesla,Model S P85D,2014,91484,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Alpha Luxury Motors,,4.8,43,1000,29985,cars_com_used_cars_762k
Tesla,Model S P85D,2015,29796,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,0,1,Emmons Autoplex,4.8,4.8,55,,41993,cars_com_used_cars_762k
Tesla,Model S Performance,2019,34285,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Cream,0,0,1,BBC Motorsports,,4.1,5,,67500,cars_com_used_cars_762k
Tesla,Model S 85D,2015,28605,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Tan,1,1,1,Exotic Motors,2.7,4.8,55,1000,35900,cars_com_used_cars_762k
Tesla,Model S Long Range,2020,48793,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,White / Black,0,0,1,ALM Kennesaw,4,4.2,5,1500,55990,cars_com_used_cars_762k
Tesla,Model S P85D,2015,77750,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Gray,1,0,1,Alpha Motorsports Fredericksburg,4.6,4.8,55,1000,34500,cars_com_used_cars_762k
Tesla,Model S 70D,2016,63299,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,0,1,Driven Auto of Waukegan,4.5,4.9,40,1000,31980,cars_com_used_cars_762k
Tesla,Model S 100D,2017,38254,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Black,0,0,0,Zeigler Buick GMC of Lincolnwood,4.4,4.6,38,1036,44956,cars_com_used_cars_762k
Tesla,Model S 100D,2018,12073,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Red Multi,Black,0,1,1,Stevens Creek Hyundai,,4.8,14,4206,55440,cars_com_used_cars_762k
Tesla,Model S 85D,2015,86038,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,,0,1,0,Harris Ford Lincoln,4,4.8,55,,32597,cars_com_used_cars_762k
Tesla,Model S 60,2014,55000,302.0HP Electric Motor Electric Fuel System,A/T,Rear-wheel Drive,Electric,,White,Beige,,,,,,4.8,43,,29500,cars_com_used_cars_762k
Tesla,Model S Long Range,2021,16405,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Cream,1,1,1,Johnson Ford,,,0,215,69998,cars_com_used_cars_762k
Tesla,Model S Long Range,2021,16558,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Cream,0,0,0,DallasLeaseReturns.com,5,,0,,90874,cars_com_used_cars_762k
Tesla,Model S Signature,2012,82800,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Monterey Blue Metallic,,1,0,1,Heller Ford,4.8,4.6,14,,29962,cars_com_used_cars_762k
Tesla,Model S Base,2013,126505,0.0,Automatic,Rear-wheel Drive,Electric,,SILVER,,1,0,1,SJL Motors of Miami,,4.8,61,,24555,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,23457,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black / White,0,0,0,Highline Auto Sales,4.5,,0,2000,91995,cars_com_used_cars_762k
Tesla,Model S Long Range,2022,55,670.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Silver,White,,,,,,4.4,4,,89000,cars_com_used_cars_762k
Tesla,Model S 90D,2016,56894,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver Metallic,Gray,1,0,1,Drive A Dream,4.7,4.9,40,1500,37000,cars_com_used_cars_762k
Tesla,Model S 90D,2017,76305,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,Gray,0,1,1,Twins Auto Sales Inc.,2.4,4.6,38,2000,54995,cars_com_used_cars_762k
Tesla,Model S 75D,2016,43546,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Titanium Metallic,Black,0,1,0,Porsche Hawaii,,4.9,40,500,37995,cars_com_used_cars_762k
Tesla,Model S Base,2013,86657,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray Metallic,Black,0,1,1,Sho Case Auto,4.4,4.8,61,1000,23900,cars_com_used_cars_762k
Tesla,Model S 60 kWh Battery,2014,76899,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray,,0,0,1,Horne Motors of Mesa,4.8,4.8,43,500,27499,cars_com_used_cars_762k
Tesla,Model S 75D,2018,52044,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,0,Mercedes-Benz of Walnut Creek,4.5,4.8,14,300,37999,cars_com_used_cars_762k
Tesla,Model S 75D,2018,57119,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,0,Mercedes-Benz of Walnut Creek,4.5,4.8,14,611,37888,cars_com_used_cars_762k
Tesla,Model S Performance,2013,80572,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red,Tan,0,1,0,McGrath Kia Highland Park,4,4.8,61,2513,24065,cars_com_used_cars_762k
Tesla,Model S 75D,2018,37763,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,White,0,1,1,Bommarito Nissan Ballwin,4.6,4.8,14,500,46990,cars_com_used_cars_762k
Tesla,Model S 75D,2018,48488,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Blue,,1,1,1,CarVision of Maple Shade,4.7,4.8,14,2000,38999,cars_com_used_cars_762k
Tesla,Model S Standard Range,2019,27517,518.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Gray,Black,,,,,,4.1,5,,59999,cars_com_used_cars_762k
Tesla,Model S Performance,2014,71999,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Silver,Black,0,0,0,Levis Auto Sales,,4.8,43,,31998,cars_com_used_cars_762k
Tesla,Model S P85D,2014,34712,Electric Motor,Automatic,Rear-wheel Drive,Electric,,RED,TAN,0,1,1,Definitive Motors,3.6,4.8,43,,30980,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,5135,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,0,Westgate Chrysler Jeep Dodge Ram,3.3,,0,1981,99987,cars_com_used_cars_762k
Tesla,Model S Base,2022,7299,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Black,1,1,1,J & S Autohaus,4.2,4.4,4,1000,75995,cars_com_used_cars_762k
Tesla,Model S Long Range,2022,8500,670.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,Black,White,,,,,,4.4,4,,82000,cars_com_used_cars_762k
Tesla,Model S Plaid,2022,5327,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Gray,0,0,1,Imperial Ford,4.9,4.4,4,1630,99847,cars_com_used_cars_762k
Tesla,Model S Performance,2014,62806,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Blue,,0,1,1,Paradise Automotive Group,,4.8,43,1000,30985,cars_com_used_cars_762k
Tesla,Model S Base,2014,102580,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Red Multi-Coat,Beige,0,0,0,House of Imports,4.7,4.8,43,510,24980,cars_com_used_cars_762k
Tesla,Model S 85,2015,78000,380.0HP Electric Motor Electric Fuel System,1-Speed A/T,Rear-wheel Drive,Electric,,Black,Gray,,,,,,4.8,55,,34900,cars_com_used_cars_762k
Tesla,Model S Performance,2020,19410,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,White,0,1,0,CarMax King of Prussia - Offering Express Pickup and Home Delivery,,4.2,5,,81998,cars_com_used_cars_762k
Tesla,Model S P85D,2015,94603,Electric,1-Speed Automatic,All-wheel Drive,Electric,,,Black,0,0,1,Dillon's Auto Supercenter,2.6,4.8,55,1000,34432,cars_com_used_cars_762k
Tesla,Model S Performance,2013,88959,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Brown,Tan,0,1,1,Mountain View Motors,,4.8,61,1000,26995,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,923,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,1,1,Bloomington Normal Auto-Mall,3.6,,0,892,97407,cars_com_used_cars_762k
Tesla,Model S 75D,2018,52500,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,All-wheel Drive,Electric,,Gray,Beige,,,,,,4.8,14,,60900,cars_com_used_cars_762k
Tesla,Model S 85D,2015,27140,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,,0,0,1,Auto Buying Service,3.3,4.8,55,1000,35786,cars_com_used_cars_762k
Tesla,Model S 90D,2016,34967,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Silver,Black,0,,1,CAR LUX,2.4,4.9,40,321,39999,cars_com_used_cars_762k
Tesla,Model S 100D,2017,78922,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Black,0,0,1,Honda World,4.9,4.6,38,126,39874,cars_com_used_cars_762k
Tesla,Model S P90D,2016,69174,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Titanium Metallic,Black,0,0,0,Ford & Lincoln of Lafayette,,4.9,40,2500,40000,cars_com_used_cars_762k
Tesla,Model S 75D,2016,62560,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Tan,0,1,1,European Motorcars,4.6,4.9,40,,43990,cars_com_used_cars_762k
Tesla,Model S P100D,2016,59113,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,White,0,0,0,Auto House Scottsdale,,4.9,40,,54726,cars_com_used_cars_762k
Tesla,Model S Long Range,2020,17710,Electric,1-Speed Automatic,All-wheel Drive,Electric,,White,White,0,1,1,Major Motor Cars,,4.2,5,,64787,cars_com_used_cars_762k
Tesla,Model S 75,2016,41359,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Gray,Gray,0,0,1,Green Light Auto Wholesale,,4.9,40,3255,34995,cars_com_used_cars_762k
Tesla,Model S Base,2013,64874,Electric Motor,Automatic,Rear-wheel Drive,Electric,,Red,Black,0,0,1,Mudarri Motorsports,2.5,4.8,61,1645,25990,cars_com_used_cars_762k
Tesla,Model S 90D,2016,59364,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Tan,0,1,1,Atlanta Autos,4.6,4.9,40,1000,38999,cars_com_used_cars_762k
Tesla,Model S P90D,2016,68841,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,CarSmart.net,4.6,4.9,40,2136,39569,cars_com_used_cars_762k
Tesla,Model S 75D,2019,39936,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Auto Centrix,4.3,4.1,5,,48989,cars_com_used_cars_762k
Tesla,Model S Performance,2019,28338,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Black,Black,0,1,1,Dillon's Auto Supercenter,2.6,4.1,5,4964,67528,cars_com_used_cars_762k
Tesla,Model S P100D,2016,71992,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Gray,Black,0,1,1,Metro West Auto Sales,,4.9,40,,59998,cars_com_used_cars_762k
Tesla,Model S P85D,2014,108745,Electric,1-Speed Automatic,Rear-wheel Drive,Electric,,Blue,Beige,1,0,0,Used Imports Auto,,4.8,43,1500,28420,cars_com_used_cars_762k
Tesla,Model S Long Range,2022,21000,670.0HP Electric Motor Electric Fuel System,A/T,All-wheel Drive,Electric,,White,Black,,,,,,4.4,4,,78178,cars_com_used_cars_762k
Tesla,Model S P100D,2018,42325,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Deep Blue Metallic,Black,0,0,1,iDrive1 Motorcars,,4.8,14,,59977,cars_com_used_cars_762k
Tesla,Model S 100D,2018,53136,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Pearl White Multi,Black,0,0,1,DARCARS Lexus of Englewood,4.6,4.8,14,300,49500,cars_com_used_cars_762k
Tesla,Model S Plaid,2021,11057,Electric,1-Speed Automatic,All-wheel Drive,Electric,,Midnight Silver Metallic,Black / White,0,1,1,Audi Tampa,4.5,,0,679,93491,cars_com_used_cars_762k
